Frame,Count
474,19.0
475,19.0
476,19.0
477,19.0
478,19.0
479,19.0
480,19.0
481,19.0
482,19.0
483,19.0
484,19.0
485,19.0
486,19.0
487,19.0
488,19.0
489,19.0
490,19.0
491,19.0
492,19.0
493,19.0
494,19.0
495,19.0
496,19.0
497,19.0
498,19.0
499,19.0
500,19.0
501,19.0
502,19.0
503,19.0
504,19.0
505,19.0
506,20.0
507,20.0
508,20.0
509,20.0
510,20.0
511,20.0
512,20.0
513,20.0
514,20.0
515,20.0
516,20.0
517,20.0
518,20.0
519,20.0
520,20.0
521,20.0
522,20.0
523,20.0
524,20.0
525,20.0
526,20.0
527,20.0
528,20.0
529,20.0
530,20.0
531,20.0
532,20.0
533,20.0
534,20.0
535,20.0
536,20.0
537,20.0
538,20.0
539,20.0
540,20.0
541,20.0
542,20.0
543,20.0
544,20.0
545,20.0
546,20.0
547,20.0
548,20.0
549,20.0
550,20.0
551,20.0
552,20.0
553,20.0
554,20.0
555,20.0
556,20.0
557,20.0
558,20.0
559,20.0
560,20.0
561,20.0
562,20.0
563,20.0
564,20.0
565,20.0
566,20.0
567,20.0
568,20.0
569,20.0
570,20.0
571,20.0
572,20.0
573,20.0
574,20.0
575,20.0
576,20.0
577,20.0
578,20.0
579,20.0
580,20.0
581,20.0
582,20.0
583,20.0
584,20.0
585,20.0
586,20.0
587,20.0
588,20.0
589,20.0
590,20.0
591,20.0
592,20.0
593,20.0
594,20.0
595,20.0
596,20.0
597,20.0
598,20.0
599,20.0
600,20.0
601,20.0
602,20.0
603,20.0
604,20.0
605,20.0
606,20.0
607,20.0
608,20.0
609,20.0
610,20.0
611,20.0
612,20.0
613,20.0
614,20.0
615,20.0
616,20.0
617,20.0
618,20.0
619,20.0
620,20.0
621,20.0
622,20.0
623,20.0
624,20.0
625,20.0
626,20.0
627,20.0
628,20.0
629,20.0
630,20.0
631,20.0
632,20.0
633,20.0
634,20.0
635,20.0
636,20.0
637,20.0
638,20.0
639,20.0
640,20.0
641,20.0
642,20.0
643,20.0
644,20.0
645,20.0
646,20.0
647,20.0
648,20.0
649,20.0
650,20.0
651,20.0
652,20.0
653,20.0
654,20.0
655,20.0
656,20.0
657,20.0
658,20.0
659,20.0
660,20.0
661,20.0
662,20.0
663,20.0
664,20.0
665,20.0
666,20.0
667,20.0
668,20.0
669,20.0
670,20.0
671,20.0
672,20.0
673,20.0
674,20.0
675,20.0
676,20.0
677,20.0
678,20.0
679,20.0
680,20.0
681,20.0
682,20.0
683,20.0
684,20.0
685,20.0
686,20.0
687,20.0
688,20.0
689,20.0
690,20.0
691,20.0
692,20.0
693,20.0
694,20.0
695,20.0
696,20.0
697,20.0
698,20.0
699,20.0
700,20.0
701,20.0
702,20.0
703,20.0
704,20.0
705,20.0
706,20.0
707,20.0
708,20.0
709,20.0
710,20.0
711,20.0
712,20.0
713,20.0
714,20.0
715,20.0
716,20.0
717,20.0
718,20.0
719,20.0
720,20.0
721,20.0
722,20.0
723,20.0
724,20.0
725,20.0
726,20.0
727,20.0
728,20.0
729,21.0
730,21.0
731,21.0
732,21.0
733,21.0
734,21.0
735,21.0
736,21.0
737,21.0
738,21.0
739,21.0
740,21.0
741,21.0
742,21.0
743,21.0
744,21.0
745,21.0
746,21.0
747,21.0
748,21.0
749,21.0
750,21.0
751,21.0
752,22.0
753,22.0
754,22.0
755,22.0
756,22.0
757,22.0
758,22.0
759,22.0
760,22.0
761,22.0
762,22.0
763,22.0
764,22.0
765,22.0
766,22.0
767,22.0
768,22.0
769,22.0
770,22.0
771,22.0
772,22.0
773,22.0
774,22.0
775,22.0
776,22.0
777,22.0
778,22.0
779,22.0
780,22.0
781,22.0
782,22.0
783,22.0
784,22.0
785,22.0
786,22.0
787,22.0
788,22.0
789,22.0
790,22.0
791,22.0
792,22.0
793,22.0
794,22.0
795,22.0
796,22.0
797,22.0
798,22.0
799,22.0
800,22.0
801,22.0
802,22.0
803,22.0
804,22.0
805,22.0
806,22.0
807,22.0
808,22.0
809,22.0
810,22.0
811,22.0
812,22.0
813,22.0
814,22.0
815,22.0
816,22.0
817,22.0
818,22.0
819,22.0
820,22.0
821,22.0
822,22.0
823,22.0
824,22.0
825,22.0
826,22.0
827,22.0
828,22.0
829,22.0
830,22.0
831,22.0
832,22.0
833,22.0
834,22.0
835,22.0
836,22.0
837,22.0
838,22.0
839,22.0
840,22.0
841,22.0
842,22.0
843,22.0
844,22.0
845,22.0
846,22.0
847,22.0
848,22.0
849,22.0
850,22.0
851,22.0
852,22.0
853,22.0
854,22.0
855,22.0
856,22.0
857,22.0
858,22.0
859,22.0
860,22.0
861,22.0
862,22.0
863,22.0
864,22.0
865,22.0
866,22.0
867,22.0
868,22.0
869,22.0
870,22.0
871,22.0
872,22.0
873,22.0
874,22.0
875,22.0
876,22.0
877,22.0
878,22.0
879,22.0
880,22.0
881,22.0
882,22.0
883,22.0
884,22.0
885,22.0
886,22.0
887,22.0
888,22.0
889,22.0
890,22.0
891,22.0
892,22.0
893,22.0
894,22.0
895,22.0
896,22.0
897,22.0
898,22.0
899,22.0
900,22.0
901,22.0
902,22.0
903,22.0
904,22.0
905,22.0
906,22.0
907,22.0
908,22.0
909,22.0
910,22.0
911,22.0
912,22.0
913,22.0
914,22.0
915,22.0
916,22.0
917,22.0
918,22.0
919,22.0
920,22.0
921,22.0
922,22.0
923,22.0
924,22.0
925,22.0
926,22.0
927,22.0
928,22.0
929,22.0
930,22.0
931,22.0
932,22.0
933,22.0
934,22.0
935,22.0
936,22.0
937,22.0
938,22.0
939,22.0
940,22.0
941,22.0
942,22.0
943,22.0
944,22.0
945,22.0
946,22.0
947,22.0
948,22.0
949,23.0
950,23.0
951,23.0
952,23.0
953,23.0
954,23.0
955,23.0
956,23.0
957,23.0
958,23.0
959,23.0
960,23.0
961,23.0
962,23.0
963,23.0
964,23.0
965,23.0
966,23.0
967,23.0
968,23.0
969,23.0
970,23.0
971,23.0
972,23.0
973,23.0
974,23.0
975,23.0
976,23.0
977,23.0
978,23.0
979,23.0
980,23.0
981,23.0
982,23.0
983,23.0
984,23.0
985,23.0
986,23.0
987,23.0
988,23.0
989,23.0
990,23.0
991,23.0
992,23.0
993,23.0
994,23.0
995,23.0
996,23.0
997,23.0
998,23.0
999,23.0
1000,23.0
1001,23.0
1002,23.0
1003,23.0
1004,23.0
1005,23.0
1006,23.0
1007,23.0
1008,23.0
1009,23.0
1010,23.0
1011,23.0
1012,23.0
1013,23.0
1014,23.0
1015,23.0
1016,23.0
1017,23.0
1018,23.0
1019,23.0
1020,23.0
1021,23.0
1022,23.0
1023,23.0
1024,23.0
1025,23.0
1026,23.0
1027,23.0
1028,23.0
1029,23.0
1030,23.0
1031,23.0
1032,23.0
1033,23.0
1034,23.0
1035,23.0
1036,23.0
1037,23.0
1038,23.0
1039,23.0
1040,23.0
1041,23.0
1042,23.0
1043,23.0
1044,23.0
1045,23.0
1046,23.0
1047,23.0
1048,23.0
1049,23.0
1050,23.0
1051,23.0
1052,23.0
1053,23.0
1054,23.0
1055,23.0
1056,23.0
1057,23.0
1058,23.0
1059,23.0
1060,23.0
1061,23.0
1062,23.0
1063,23.0
1064,22.0
1065,22.0
1066,22.0
1067,22.0
1068,22.0
1069,22.0
1070,22.0
1071,22.0
1072,22.0
1073,22.0
1074,22.0
1075,22.0
1076,22.0
1077,22.0
1078,22.0
1079,22.0
1080,22.0
1081,22.0
1082,22.0
1083,22.0
1084,22.0
1085,22.0
1086,22.0
1087,22.0
1088,22.0
1089,22.0
1090,22.0
1091,22.0
1092,22.0
1093,22.0
1094,22.0
1095,22.0
1096,22.0
1097,22.0
1098,22.0
1099,22.0
1100,22.0
1101,22.0
1102,22.0
1103,22.0
1104,22.0
1105,22.0
1106,22.0
1107,22.0
1108,22.0
1109,22.0
1110,22.0
1111,22.0
1112,22.0
1113,22.0
1114,22.0
1115,22.0
1116,22.0
1117,22.0
1118,22.0
1119,22.0
1120,22.0
1121,22.0
1122,22.0
1123,22.0
1124,22.0
1125,22.0
1126,22.0
1127,22.0
1128,22.0
1129,22.0
1130,22.0
1131,22.0
1132,22.0
1133,22.0
1134,22.0
1135,22.0
1136,22.0
1137,22.0
1138,22.0
1139,22.0
1140,22.0
1141,22.0
1142,22.0
1143,22.0
1144,22.0
1145,22.0
1146,22.0
1147,22.0
1148,22.0
1149,22.0
1150,22.0
1151,22.0
1152,22.0
1153,22.0
1154,22.0
1155,22.0
1156,22.0
1157,22.0
1158,22.0
1159,22.0
1160,22.0
1161,22.0
1162,22.0
1163,22.0
1164,22.0
1165,22.0
1166,22.0
1167,22.0
1168,22.0
1169,22.0
1170,22.0
1171,22.0
1172,22.0
1173,22.0
1174,22.0
1175,22.0
1176,22.0
1177,22.0
1178,22.0
1179,22.0
1180,22.0
1181,22.0
1182,22.0
1183,22.0
1184,22.0
1185,22.0
1186,22.0
1187,22.0
1188,22.0
1189,22.0
1190,22.0
1191,22.0
1192,22.0
1193,22.0
1194,22.0
1195,22.0
1196,22.0
1197,22.0
1198,22.0
1199,22.0
1200,22.0
1201,22.0
1202,22.0
1203,22.0
1204,22.0
1205,22.0
1206,22.0
1207,22.0
1208,22.0
1209,22.0
1210,22.0
1211,22.0
1212,22.0
1213,22.0
1214,22.0
1215,22.0
1216,22.0
1217,22.0
1218,22.0
1219,22.0
1220,22.0
1221,22.0
1222,22.0
1223,22.0
1224,22.0
1225,22.0
1226,22.0
1227,22.0
1228,22.0
1229,22.0
1230,22.0
1231,22.0
1232,22.0
1233,22.0
1234,22.0
1235,22.0
1236,22.0
1237,22.0
1238,22.0
1239,22.0
1240,22.0
1241,22.0
1242,22.0
1243,22.0
1244,22.0
1245,22.0
1246,22.0
1247,22.0
1248,22.0
1249,22.0
1250,22.0
1251,22.0
1252,22.0
1253,22.0
1254,22.0
1255,22.0
1256,22.0
1257,22.0
1258,22.0
1259,22.0
1260,22.0
1261,22.0
1262,22.0
1263,22.0
1264,22.0
1265,22.0
1266,22.0
1267,22.0
1268,22.0
1269,22.0
1270,22.0
1271,22.0
1272,22.0
1273,22.0
1274,22.0
1275,22.0
1276,22.0
1277,22.0
1278,22.0
1279,22.0
1280,22.0
1281,22.0
1282,22.0
1283,22.0
1284,22.0
1285,22.0
1286,22.0
1287,22.0
1288,22.0
1289,22.0
1290,22.0
1291,22.0
1292,22.0
1293,22.0
1294,22.0
1295,22.0
1296,22.0
1297,22.0
1298,22.0
1299,22.0
1300,22.0
1301,22.0
1302,22.0
1303,22.0
1304,22.0
1305,22.0
1306,22.0
1307,22.0
1308,22.0
1309,22.0
1310,22.0
1311,22.0
1312,22.0
1313,22.0
1314,22.0
1315,22.0
1316,22.0
1317,22.0
1318,22.0
1319,22.0
1320,22.0
1321,22.0
1322,22.0
1323,22.0
1324,22.0
1325,22.0
1326,22.0
1327,22.0
1328,23.0
1329,23.0
1330,23.0
1331,23.0
1332,23.0
1333,23.0
1334,23.0
1335,23.0
1336,23.0
1337,23.0
1338,23.0
1339,23.0
1340,23.0
1341,23.0
1342,23.0
1343,23.0
1344,23.0
1345,23.0
1346,23.0
1347,23.0
1348,23.0
1349,23.0
1350,23.0
1351,23.0
1352,23.0
1353,23.0
1354,23.0
1355,23.0
1356,23.0
1357,23.0
1358,23.0
1359,23.0
1360,23.0
1361,23.0
1362,23.0
1363,23.0
1364,23.0
1365,23.0
1366,23.0
1367,23.0
1368,23.0
1369,23.0
1370,23.0
1371,23.0
1372,23.0
1373,23.0
1374,23.0
1375,23.0
1376,23.0
1377,23.0
1378,23.0
1379,23.0
1380,23.0
1381,23.0
1382,23.0
1383,23.0
1384,23.0
1385,23.0
1386,23.0
1387,23.0
1388,23.0
1389,23.0
1390,23.0
1391,23.0
1392,23.0
1393,23.0
1394,23.0
1395,23.0
1396,23.0
1397,23.0
1398,23.0
1399,23.0
1400,23.0
1401,23.0
1402,23.0
1403,23.0
1404,23.0
1405,23.0
1406,23.0
1407,23.0
1408,23.0
1409,23.0
1410,23.0
1411,23.0
1412,23.0
1413,23.0
1414,23.0
1415,23.0
1416,23.0
1417,23.0
1418,23.0
1419,23.0
1420,23.0
1421,23.0
1422,23.0
1423,23.0
1424,23.0
1425,23.0
1426,23.0
1427,23.0
1428,23.0
1429,23.0
1430,23.0
1431,23.0
1432,23.0
1433,23.0
1434,23.0
1435,23.0
1436,23.0
1437,23.0
1438,23.0
1439,23.0
1440,23.0
1441,23.0
1442,23.0
1443,23.0
1444,23.0
1445,23.0
1446,23.0
1447,23.0
1448,23.0
1449,23.0
1450,23.0
1451,23.0
1452,23.0
1453,23.0
1454,23.0
1455,23.0
1456,23.0
1457,23.0
1458,23.0
1459,23.0
1460,23.0
1461,23.0
1462,23.0
1463,23.0
1464,23.0
1465,23.0
1466,23.0
1467,23.0
1468,23.0
1469,23.0
1470,23.0
1471,23.0
1472,23.0
1473,23.0
1474,23.0
1475,23.0
1476,23.0
1477,23.0
1478,23.0
1479,23.0
1480,23.0
1481,23.0
1482,23.0
1483,23.0
1484,23.0
1485,23.0
1486,23.0
1487,23.0
1488,23.0
1489,23.0
1490,23.0
1491,23.0
1492,23.0
1493,23.0
1494,23.0
1495,23.0
1496,23.0
1497,23.0
1498,23.0
1499,23.0
1500,23.0
1501,23.0
1502,23.0
1503,23.0
1504,23.0
1505,23.0
1506,23.0
1507,23.0
1508,23.0
1509,23.0
1510,23.0
1511,23.0
1512,23.0
1513,23.0
1514,23.0
1515,23.0
1516,23.0
1517,23.0
1518,23.0
1519,23.0
1520,23.0
1521,23.0
1522,23.0
1523,23.0
1524,23.0
1525,23.0
1526,23.0
1527,23.0
1528,23.0
1529,23.0
1530,23.0
1531,23.0
1532,23.0
1533,22.0
1534,22.0
1535,22.0
1536,22.0
1537,22.0
1538,22.0
1539,22.0
1540,22.0
1541,22.0
1542,22.0
1543,22.0
1544,22.0
1545,22.0
1546,22.0
1547,22.0
1548,22.0
1549,22.0
1550,22.0
1551,22.0
1552,22.0
1553,22.0
1554,22.0
1555,22.0
1556,22.0
1557,22.0
1558,22.0
1559,22.0
1560,22.0
1561,22.0
1562,22.0
1563,22.0
1564,22.0
1565,22.0
1566,22.0
1567,22.0
1568,22.0
1569,22.0
1570,22.0
1571,22.0
1572,22.0
1573,22.0
1574,22.0
1575,22.0
1576,22.0
1577,22.0
1578,22.0
1579,22.0
1580,22.0
1581,22.0
1582,22.0
1583,22.0
1584,22.0
1585,22.0
1586,22.0
1587,22.0
1588,22.0
1589,22.0
1590,22.0
1591,22.0
1592,22.0
1593,22.0
1594,22.0
1595,22.0
1596,22.0
1597,22.0
1598,22.0
1599,22.0
1600,22.0
1601,22.0
1602,22.0
1603,22.0
1604,22.0
1605,22.0
1606,22.0
1607,22.0
1608,22.0
1609,22.0
1610,22.0
1611,22.0
1612,22.0
1613,22.0
1614,22.0
1615,22.0
1616,22.0
1617,22.0
1618,22.0
1619,22.0
1620,22.0
1621,22.0
1622,22.0
1623,22.0
1624,22.0
1625,22.0
1626,22.0
1627,22.0
1628,22.0
1629,22.0
1630,22.0
1631,22.0
1632,22.0
1633,22.0
1634,22.0
1635,22.0
1636,22.0
1637,22.0
1638,22.0
1639,22.0
1640,22.0
1641,22.0
1642,22.0
1643,22.0
1644,22.0
1645,22.0
1646,22.0
1647,22.0
1648,22.0
1649,22.0
1650,22.0
1651,22.0
1652,22.0
1653,22.0
1654,22.0
1655,22.0
1656,22.0
1657,22.0
1658,22.0
1659,22.0
1660,22.0
1661,22.0
1662,22.0
1663,22.0
1664,22.0
1665,22.0
1666,22.0
1667,22.0
1668,22.0
1669,21.0
1670,21.0
1671,21.0
1672,21.0
1673,21.0
1674,21.0
1675,21.0
1676,21.0
1677,21.0
1678,21.0
1679,21.0
1680,21.0
1681,21.0
1682,21.0
1683,21.0
1684,21.0
1685,21.0
1686,21.0
1687,21.0
1688,21.0
1689,21.0
1690,21.0
1691,21.0
1692,21.0
1693,21.0
1694,21.0
1695,21.0
1696,21.0
1697,21.0
1698,21.0
1699,21.0
1700,21.0
1701,21.0
1702,21.0
1703,21.0
1704,21.0
1705,21.0
1706,21.0
1707,21.0
1708,21.0
1709,21.0
1710,21.0
1711,21.0
1712,21.0
1713,21.0
1714,21.0
1715,21.0
1716,21.0
1717,21.0
1718,21.0
1719,21.0
1720,21.0
1721,21.0
1722,21.0
1723,21.0
1724,21.0
1725,21.0
1726,21.0
1727,21.0
1728,21.0
1729,21.0
1730,21.0
1731,21.0
1732,21.0
1733,21.0
1734,21.0
1735,21.0
1736,21.0
1737,21.0
1738,21.0
1739,21.0
1740,21.0
1741,21.0
1742,21.0
1743,21.0
1744,21.0
1745,21.0
1746,21.0
1747,21.0
1748,21.0
1749,21.0
1750,21.0
1751,21.0
1752,21.0
1753,21.0
1754,21.0
1755,21.0
1756,21.0
1757,21.0
1758,21.0
1759,21.0
1760,21.0
1761,21.0
1762,21.0
1763,21.0
1764,21.0
1765,21.0
1766,21.0
1767,21.0
1768,21.0
1769,21.0
1770,21.0
1771,21.0
1772,21.0
1773,21.0
1774,21.0
1775,21.0
1776,21.0
1777,21.0
1778,21.0
1779,21.0
1780,21.0
1781,21.0
1782,21.0
1783,21.0
1784,21.0
1785,21.0
1786,21.0
1787,21.0
1788,21.0
1789,21.0
1790,21.0
1791,21.0
1792,21.0
1793,21.0
1794,21.0
1795,21.0
1796,21.0
1797,21.0
1798,21.0
1799,21.0
1800,21.0
1801,21.0
1802,21.0
1803,21.0
1804,21.0
1805,21.0
1806,21.0
1807,21.0
1808,21.0
1809,21.0
1810,21.0
1811,21.0
1812,21.0
1813,21.0
1814,21.0
1815,21.0
1816,21.0
1817,21.0
1818,21.0
1819,21.0
1820,21.0
1821,21.0
1822,21.0
1823,21.0
1824,21.0
1825,21.0
1826,21.0
1827,21.0
1828,21.0
1829,21.0
1830,21.0
1831,21.0
1832,21.0
1833,21.0
1834,21.0
1835,21.0
1836,21.0
1837,21.0
1838,21.0
1839,21.0
1840,21.0
1841,21.0
1842,21.0
1843,21.0
1844,21.0
1845,21.0
1846,21.0
1847,21.0
1848,21.0
1849,21.0
1850,21.0
1851,21.0
1852,21.0
1853,21.0
1854,21.0
1855,21.0
1856,21.0
1857,21.0
1858,21.0
1859,21.0
1860,21.0
1861,21.0
1862,21.0
1863,21.0
1864,21.0
1865,21.0
1866,21.0
1867,21.0
1868,21.0
1869,21.0
1870,21.0
1871,21.0
1872,21.0
1873,21.0
1874,21.0
1875,21.0
1876,21.0
1877,21.0
1878,21.0
1879,21.0
1880,21.0
1881,21.0
1882,21.0
1883,21.0
1884,21.0
1885,21.0
1886,21.0
1887,21.0
1888,21.0
1889,21.0
1890,21.0
1891,21.0
1892,21.0
1893,21.0
1894,21.0
1895,21.0
1896,21.0
1897,21.0
1898,21.0
1899,21.0
1900,21.0
1901,21.0
1902,21.0
1903,21.0
1904,21.0
1905,21.0
1906,21.0
1907,21.0
1908,21.0
1909,21.0
1910,21.0
1911,21.0
1912,21.0
1913,21.0
1914,21.0
1915,21.0
1916,21.0
1917,21.0
1918,21.0
1919,21.0
1920,21.0
1921,21.0
1922,21.0
1923,21.0
1924,21.0
1925,21.0
1926,21.0
1927,21.0
1928,21.0
1929,21.0
1930,21.0
1931,21.0
1932,21.0
1933,21.0
1934,21.0
1935,21.0
1936,21.0
1937,21.0
1938,21.0
1939,21.0
1940,21.0
1941,21.0
1942,21.0
1943,21.0
1944,21.0
1945,21.0
1946,21.0
1947,21.0
1948,21.0
1949,21.0
1950,21.0
1951,21.0
1952,21.0
1953,21.0
1954,21.0
1955,21.0
1956,21.0
1957,21.0
1958,21.0
1959,21.0
1960,21.0
1961,21.0
1962,21.0
1963,21.0
1964,21.0
1965,21.0
1966,21.0
1967,21.0
1968,21.0
1969,21.0
1970,21.0
1971,21.0
1972,21.0
1973,21.0
1974,21.0
1975,21.0
1976,20.0
1977,20.0
1978,20.0
1979,20.0
1980,20.0
1981,20.0
1982,20.0
1983,20.0
1984,20.0
1985,20.0
1986,20.0
1987,20.0
1988,20.0
1989,20.0
1990,20.0
1991,20.0
1992,20.0
1993,20.0
1994,20.0
1995,20.0
1996,20.0
1997,20.0
1998,20.0
1999,20.0
2000,20.0
2001,20.0
2002,20.0
2003,20.0
2004,20.0
2005,20.0
2006,20.0
2007,20.0
2008,20.0
2009,20.0
2010,20.0
2011,20.0
2012,20.0
2013,20.0
2014,20.0
2015,20.0
2016,20.0
2017,20.0
2018,20.0
2019,20.0
2020,20.0
2021,20.0
2022,20.0
2023,20.0
2024,20.0
2025,20.0
2026,20.0
2027,20.0
2028,20.0
2029,20.0
2030,20.0
2031,20.0
2032,20.0
2033,20.0
2034,20.0
2035,20.0
2036,20.0
2037,20.0
2038,20.0
2039,20.0
2040,20.0
2041,20.0
2042,20.0
2043,20.0
2044,20.0
2045,20.0
2046,20.0
2047,20.0
2048,20.0
2049,20.0
2050,20.0
2051,20.0
2052,20.0
2053,20.0
2054,20.0
2055,20.0
2056,20.0
2057,20.0
2058,20.0
2059,20.0
2060,20.0
2061,20.0
2062,20.0
2063,20.0
2064,20.0
2065,20.0
2066,20.0
2067,20.0
2068,20.0
2069,20.0
2070,20.0
2071,20.0
2072,20.0
2073,20.0
2074,20.0
2075,20.0
2076,20.0
2077,20.0
2078,20.0
2079,20.0
2080,20.0
2081,20.0
2082,20.0
2083,20.0
2084,20.0
2085,20.0
2086,20.0
2087,20.0
2088,20.0
2089,20.0
2090,20.0
2091,20.0
2092,20.0
2093,20.0
2094,20.0
2095,20.0
2096,20.0
2097,20.0
2098,20.0
2099,20.0
2100,20.0
2101,20.0
2102,20.0
2103,20.0
2104,20.0
2105,20.0
2106,20.0
2107,20.0
2108,20.0
2109,20.0
2110,20.0
2111,20.0
2112,20.0
2113,20.0
2114,20.0
2115,20.0
2116,20.0
2117,20.0
2118,20.0
2119,20.0
2120,20.0
2121,20.0
2122,20.0
2123,20.0
2124,20.0
2125,20.0
2126,20.0
2127,20.0
2128,20.0
2129,20.0
2130,20.0
2131,20.0
2132,20.0
2133,20.0
2134,20.0
2135,20.0
2136,20.0
2137,20.0
2138,20.0
2139,20.0
